stid,datetime,FC,FC_QC,LE,LE_QC,ET,ET_QC,H,H_QC,TAU,TAU_QC,Bowen_ratio,USTAR,ZL,MO_LENGTH,CO2,H2O,PA,Tc,TKE,RH,T_DP,q,rho_a,WS,WS_MAX,WD,U,V,Rn,SW_IN,SW_OUT,LW_IN,LW_OUT,LWS_volt,G_HFP01_1,G_HFP01_2,G_HFP01_3,G_HFP01_4
FLUX_BKLN,2023-06-05 14:00:00.000000,7.494421,3.0,17.65594,3.0,0.025724,3.0,93.13599,3.0,0.1653218,3.0,5.275053,0.3679585,-0.1943925,-46.29808,411.5848,7.695639,100.4722,12.72829,2.223015,51.95166,3.113736,4.821429,1.221048,3.724853,8.89586,322.6335,3.503041,0.0,429.5618,716.9135,116.3536,321.7781,492.7762,250.2383,,,,
FLUX_BKLN,2023-06-05 14:30:00.000000,8.132088,1.0,23.70475,1.0,0.03455855,1.0,161.4381,1.0,0.2826093,1.0,6.81037,0.4817196,-0.1498444,-60.0623,407.3848,7.703398,100.4398,13.38345,2.580569,49.8204,3.123335,4.732919,1.217861,3.689289,9.358822,325.2598,3.386366,0.0,470.5485,781.4084,123.3511,323.8743,511.3832,250.0903,,,,
FLUX_BKLN,2023-06-05 15:00:00.000000,9.942269,1.0,36.43276,2.0,0.05314993,2.0,152.306,1.0,0.326417,1.0,4.180468,0.5183949,-0.114095,-78.88167,406.5452,7.52737,100.4125,14.08148,2.458342,46.50954,2.795482,4.776004,1.21465,4.233312,9.39586,322.5012,4.00927,0.0,512.8611,840.4419,130.306,326.9782,524.253,249.8879,,,,
FLUX_BKLN,2023-06-05 15:30:00.000000,7.193915,3.0,29.24027,3.0,0.04268493,3.0,138.288,3.0,0.311388,1.0,4.729367,0.5070032,-0.1105979,-81.37583,406.3383,7.48197,100.377,14.76017,2.502587,44.23749,2.705847,4.738651,1.21138,4.016791,9.052966,323.7835,3.771423,0.0,490.4775,818.0036,127.4597,335.0363,535.1027,249.7081,,,,
FLUX_BKLN,2023-06-05 16:00:00.000000,8.205161,1.0,28.13813,2.0,0.04110188,2.0,174.042,1.0,0.368322,1.0,6.185273,0.5521216,-0.1075019,-83.71943,406.6372,7.459605,100.3452,15.4161,2.656657,42.26308,2.660086,4.630287,1.208254,4.473975,10.35523,321.2922,4.243739,0.0,465.3178,764.6953,117.5206,351.7506,533.6075,249.5194,,,,
FLUX_BKLN,2023-06-05 16:30:00.000000,7.912838,3.0,24.10781,3.0,0.03523167,3.0,127.4319,3.0,0.306435,2.0,5.285916,0.5041187,-0.103607,-86.86674,407.5679,7.496576,100.3163,15.91752,3.061091,41.11368,2.72485,4.640773,1.205793,3.928809,11.31457,333.2421,3.62731,0.0,366.7128,633.6127,95.36068,357.2315,528.7707,249.4247,,,,
FLUX_BKLN,2023-06-05 17:00:00.000000,7.085623,3.0,30.24492,3.0,0.04422278,3.0,189.042,3.0,0.4361238,2.0,6.250373,0.6020204,-0.09011458,-99.87285,407.3418,7.470841,100.292,16.44066,3.641008,39.64185,2.671526,4.70286,1.203337,4.743302,10.68078,331.1338,4.367905,0.0,516.2988,813.9896,123.8732,355.6204,529.4379,249.4742,,,,
FLUX_BKLN,2023-06-05 17:30:00.000000,6.222491,3.0,24.64142,3.0,0.03604845,3.0,128.6131,3.0,0.3171141,1.0,5.219388,0.513873,-0.09879611,-91.09671,409.2841,7.261549,100.2687,16.98538,3.374048,37.20336,2.274032,4.511071,1.200892,3.690611,12.32149,352.445,3.328339,0.0,529.5417,860.0541,129.7071,347.5152,548.3205,249.1799,,,,
FLUX_BKLN,2023-06-05 18:00:00.000000,9.555956,7.0,38.39732,7.0,0.05619397,7.0,154.2424,7.0,0.2389418,7.0,4.01701,0.4464383,-0.1813779,-49.62017,410.3294,7.216543,100.2363,17.38745,2.224571,36.03321,2.182657,4.572205,1.198862,3.606579,9.054574,354.0272,3.350773,0.0,503.2542,829.9175,124.5325,353.8236,555.9543,249.0704,,,,
FLUX_BKLN,2023-06-05 18:30:00.000000,7.579529,1.0,31.42394,1.0,0.04600905,1.0,175.0768,1.0,0.2421444,1.0,5.571448,0.449845,-0.2004737,-44.89367,411.3718,7.137496,100.2039,17.85147,2.33256,34.60289,2.025379,4.488287,1.196599,3.471923,8.208751,344.9167,3.084082,0.0,595.9218,963.6624,144.2304,349.9167,573.4268,248.8345,,,,
FLUX_BKLN,2023-06-05 19:00:00.000000,5.784886,7.0,21.63913,7.0,0.03170586,7.0,165.461,7.0,0.2899781,7.0,7.646381,0.4929723,-0.1435722,-62.68625,412.4033,7.184253,100.1832,18.61041,2.109285,33.20042,2.112879,4.527548,1.193219,3.054056,8.786155,356.5808,2.742169,0.0,431.0469,756.1317,112.248,357.4413,570.278,248.5869,,,,
FLUX_BKLN,2023-06-05 19:30:00.000000,12.13063,7.0,24.278,7.0,0.03557587,7.0,110.6719,7.0,0.2625148,7.0,4.558525,0.4691812,-0.1120112,-80.34908,414.7172,7.233829,100.1634,18.71293,2.090645,33.1992,2.205817,4.542791,1.192539,3.465496,9.310216,1.439911,3.222815,0.0,250.2111,474.8498,72.55828,375.6344,527.7148,248.7448,,,,
FLUX_BKLN,2023-06-05 20:00:00.000000,7.664629,3.0,23.03555,3.0,0.03374944,3.0,85.10081,3.0,0.1685884,1.0,3.694324,0.3759037,-0.1680155,-53.56649,411.9476,7.224925,100.1483,18.53422,2.322628,33.52559,2.187267,4.503176,1.193094,4.759455,8.994515,303.7013,4.502535,0.0,210.6598,387.2572,60.16781,389.1188,505.5483,248.6917,,,,
FLUX_BKLN,2023-06-05 20:30:00.000000,2.266077,3.0,13.55203,3.0,0.01985556,3.0,46.26279,3.0,0.116043,3.0,3.413718,0.3118992,-0.1601195,-56.20802,411.3213,7.296744,100.1398,18.55812,2.166681,33.79979,2.323552,4.4916,1.192863,3.314338,9.733134,307.0815,2.975707,0.0,118.222,270.7851,42.5777,384.6592,494.6447,248.5684,,,,
FLUX_BKLN,2023-06-05 21:00:00.000000,4.644383,4.0,17.72157,3.0,0.02597016,3.0,47.00926,3.0,0.02237263,8.0,2.652657,0.1370063,-1.929358,-4.664764,412.6533,7.339283,100.1372,18.78404,1.532646,33.51786,2.404201,4.476027,1.191889,2.740887,6.714591,298.8008,2.404593,0.0,214.6698,400.3436,63.44293,378.5713,500.8021,248.4347,,,,
FLUX_BKLN,2023-06-05 21:30:00.000000,-0.743957,8.0,6.126914,7.0,0.008979492,7.0,50.6428,3.0,0.1031694,8.0,8.265629,0.2942669,-0.2065982,-43.56281,413.3082,7.244162,100.1258,18.87404,1.664768,32.89746,2.220264,4.607123,1.191428,2.78267,6.950518,315.3918,2.466101,0.0,120.189,289.4346,45.965,367.9006,491.1813,248.4535,,,,
FLUX_BKLN,2023-06-05 22:00:00.000000,3.974838,1.0,10.90932,1.0,0.01598723,1.0,27.00842,1.0,0.08437296,7.0,2.475721,0.2660961,-0.1515886,-59.37122,413.4565,7.193749,100.1094,18.79223,1.325361,32.83155,2.122004,4.499808,1.191589,2.65684,7.025826,332.3526,2.443385,0.0,26.73907,128.4589,22.185,389.5352,469.07,248.5881,,,,
FLUX_BKLN,2023-06-05 22:30:00.000000,-3.522201,7.0,-261.1589,7.0,-0.3822898,7.0,171.9275,7.0,0.3266498,4.0,-0.658325,0.5227175,-0.1127655,-79.81164,417.5923,8.931973,100.0989,17.62455,3.962998,44.67827,4.924398,4.495678,1.195497,2.677571,7.212258,130.0684,1.464401,0.0,11.83976,101.9658,15.91864,383.0967,457.3041,249.052,,,,
FLUX_BKLN,2023-06-05 23:00:00.000000,3.025893,4.0,22.04359,4.0,0.03222219,4.0,26.3145,3.0,0.2054235,2.0,1.193748,0.4135612,-0.04032638,-223.179,418.2718,9.521153,100.0803,16.15061,1.270419,51.2267,6.062572,6.65713,1.201077,3.148625,6.532784,159.4874,2.998039,0.0,23.40852,114.1514,20.0152,371.2558,441.9835,249.7355,,,,
FLUX_BKLN,2023-06-05 23:30:00.000000,3.506777,4.0,-10.12187,7.0,-0.01479808,7.0,35.20619,4.0,0.2228358,2.0,-3.478231,0.4308095,-0.04465172,-201.56,416.7303,8.973014,100.0836,16.32349,0.9976381,47.77502,5.226205,5.631248,1.200645,2.805871,5.725181,167.9709,2.691308,0.0,-28.06831,82.26637,16.20697,338.8779,433.0056,249.5977,,,,
FLUX_BKLN,2023-06-06 00:00:00.000000,2.189034,8.0,25.36122,8.0,0.0370513,8.0,5.180659,8.0,0.146219,1.0,0.2042748,0.3485956,-0.01632892,-551.1695,416.7679,10.04766,100.0829,15.57635,0.6838879,56.08286,6.831842,5.800436,1.203261,2.283153,4.733032,161.5851,2.167965,0.0,-48.75638,30.97401,6.99102,348.54,421.2794,250.0582,,,,
FLUX_BKLN,2023-06-06 00:30:00.000000,0.9171154,7.0,5.599064,7.0,0.008176632,7.0,4.098425,7.0,0.01486265,7.0,0.7319839,0.1110923,-0.3336149,-26.97721,418.5484,11.40674,100.0735,15.15834,0.5883143,65.25439,8.682612,6.758655,1.204283,2.548181,5.613702,181.428,2.46124,0.0,-53.08347,4.360595,2.849473,359.1857,413.7803,250.8602,,,,
FLUX_BKLN,2023-06-06 01:00:00.000000,0.274693,7.0,1.284721,5.0,0.001875874,5.0,3.445509,5.0,0.02700203,3.0,2.681913,0.149717,-0.1082508,-83.14028,419.3081,12.22265,100.0792,15.00439,0.3406558,70.56059,9.700506,7.52782,1.204631,1.314384,4.061651,190.4383,1.220015,0.0,-60.14227,-2.451108,2.067825,352.5371,408.1604,251.5221,,,,
FLUX_BKLN,2023-06-06 01:30:00.000000,12.42832,7.0,-77.3953,7.0,-0.1130911,7.0,38.05564,7.0,0.07932039,4.0,-0.4917048,0.2568945,-0.2032399,-44.28264,426.5297,11.21344,100.0812,15.76924,1.11825,61.91762,8.382122,7.653052,1.201919,1.888639,5.284161,272.1672,1.466805,0.0,-50.36226,-0.2407674,4.051577,360.6151,406.6851,251.2333,,,,
FLUX_BKLN,2023-06-06 02:00:00.000000,15.60013,2.0,95.40617,4.0,0.1395523,4.0,-13.26979,1.0,0.05622214,1.0,-0.1390873,0.2165318,0.07627536,117.9935,420.3139,7.932369,100.0967,16.84099,0.4893574,40.91925,3.457808,4.899841,1.199124,2.717998,5.567219,306.2438,2.662141,0.0,-68.94389,-1.241328,4.464221,343.5435,406.7819,250.0848,,,,
FLUX_BKLN,2023-06-06 02:30:00.000000,8.257027,1.0,39.94195,2.0,0.0584347,2.0,-6.477136,4.0,0.1623369,4.0,-0.1621637,0.3679484,0.008413847,1069.665,410.7684,6.312251,100.0982,17.03471,1.139391,32.20766,0.3042919,4.205705,1.199067,3.504936,7.235651,325.3739,3.374329,0.0,-69.89048,-1.842148,3.53736,343.1172,407.6282,249.3452,,,,
FLUX_BKLN,2023-06-06 03:00:00.000000,6.529109,3.0,23.45977,3.0,0.03431375,3.0,-7.68521,3.0,0.2013879,1.0,-0.3275911,0.4096488,0.009413645,956.059,409.3896,5.80158,100.0834,16.80218,1.748619,30.04861,-0.8400162,3.630417,1.20008,3.909762,9.366434,324.4704,3.76213,0.0,-77.46712,-3.134143,2.653869,334.6044,406.2836,249.0097,,,,
FLUX_BKLN,2023-06-06 03:30:00.000000,3.510437,7.0,14.68095,7.0,0.02146625,7.0,-1.607246,8.0,0.1466922,1.0,-0.1094783,0.3494419,0.001744924,5157.816,409.8322,5.705732,100.0647,16.46048,1.360507,30.19916,-1.065946,3.555831,1.201315,3.810257,7.5654,321.2042,3.690257,0.0,-70.8392,-3.144909,2.191359,340.3286,405.8315,248.7779,,,,
FLUX_BKLN,2023-06-06 04:00:00.000000,1.362901,6.0,10.15187,5.0,0.01483852,5.0,-4.753322,5.0,0.1953163,2.0,-0.4682213,0.402981,0.006537069,1376.764,412.5497,5.741456,100.0537,16.08329,1.061447,31.12336,-0.9825024,3.55529,1.202733,2.824731,7.274092,332.3002,2.712161,0.0,-73.63367,-3.412671,2.447219,334.3763,402.15,248.7878,,,,
FLUX_BKLN,2023-06-06 04:30:00.000000,4.72203,1.0,13.40566,1.0,0.01958998,1.0,-16.6826,4.0,0.3295947,2.0,-1.244444,0.5233197,0.01144458,786.3984,410.9879,5.706102,100.0341,15.84613,1.678682,31.39901,-1.06888,3.558634,1.2035,3.866618,9.59283,332.3094,3.710321,0.0,-75.18053,-3.148313,2.33704,332.0679,401.763,248.7526,,,,
FLUX_BKLN,2023-06-06 05:00:00.000000,2.529106,5.0,11.41234,5.0,0.01667161,5.0,-8.666547,5.0,0.1926567,1.0,-0.7594011,0.3998895,0.01289554,697.9156,410.5237,5.70929,100.0208,15.50275,1.31784,32.11135,-1.063193,3.555859,1.20477,3.543395,7.942874,330.1619,3.407837,0.0,-78.54279,-3.605824,2.275438,326.5234,399.1849,248.7771,,,,
FLUX_BKLN,2023-06-06 05:30:00.000000,3.022354,8.0,8.708776,8.0,0.01271789,8.0,2.678556,8.0,0.1306621,1.0,0.3075698,0.3291416,-0.009277763,-970.0614,411.0193,5.775374,100.0135,15.15593,0.8519878,33.21147,-0.9079762,3.582011,1.206102,2.96984,7.39912,326.2321,2.87235,0.0,-78.51492,-3.574219,2.522034,323.437,395.8557,248.8262,,,,
FLUX_BKLN,2023-06-06 06:00:00.000000,3.010586,7.0,8.245247,7.0,0.01203716,7.0,-2.526323,7.0,0.1124556,1.0,-0.3063974,0.3052045,0.007387551,1218.266,411.0288,5.83831,99.9969,14.82576,0.7916237,34.28451,-0.7628807,3.598196,1.207256,3.27925,6.90375,321.271,3.197732,0.0,-77.95174,-3.148911,2.898344,321.7385,393.643,248.8725,,,,
FLUX_BKLN,2023-06-06 06:30:00.000000,3.699766,8.0,6.362822,8.0,0.009287216,8.0,-3.140954,8.0,0.1069878,1.0,-0.4936417,0.2976152,0.0108223,831.6166,411.4251,5.917535,99.98101,14.62241,0.7849652,35.20322,-0.5819409,3.615163,1.207881,3.106327,6.42709,321.3776,3.016839,0.0,-66.3389,-2.544694,2.837307,332.5302,393.4871,248.9111,,,,
FLUX_BKLN,2023-06-06 07:00:00.000000,2.483541,7.0,8.181105,7.0,0.01193768,7.0,15.91417,7.0,0.04982834,4.0,1.945235,0.203031,-0.2026351,-44.4148,414.9534,6.134775,99.95795,14.3157,0.3808171,37.20951,-0.0937557,3.731348,1.208793,1.975437,3.844055,306.0021,1.886297,0.0,-45.4677,-1.636366,2.434728,353.2682,394.6649,249.0235,,,,
FLUX_BKLN,2023-06-06 07:30:00.000000,4.013262,7.0,11.43649,7.0,0.01668713,7.0,15.95837,7.0,0.08330724,2.0,1.39539,0.2625166,-0.09511904,-94.61828,414.0201,6.102999,99.94461,14.26919,0.6616389,37.12049,-0.1664121,3.890117,1.208841,2.452399,6.022735,311.7739,2.373711,0.0,-58.94979,-1.930593,2.935841,338.9479,393.0313,249.0304,,,,
FLUX_BKLN,2023-06-06 08:00:00.000000,2.546787,7.0,7.231987,7.0,0.01054923,7.0,9.002094,7.0,0.06365761,2.0,1.244761,0.2293676,-0.08085078,-111.3162,411.4639,6.021494,99.9325,13.96728,0.6701265,37.3488,-0.3510821,3.739083,1.210003,2.844858,5.621415,313.2734,2.767666,0.0,-75.06885,-2.975922,3.00174,320.4711,389.5623,249.0355,,,,
FLUX_BKLN,2023-06-06 08:30:00.000000,3.805302,7.0,9.484467,7.0,0.01383178,7.0,9.161066,7.0,0.1153721,1.0,0.9659021,0.308672,-0.03420544,-263.116,412.5685,6.044916,99.92525,13.73241,0.726309,38.0672,-0.2993282,3.777306,1.210895,3.12559,6.622604,315.5978,3.052314,0.0,-77.42799,-2.843696,3.361426,315.615,386.8379,249.0825,,,,
FLUX_BKLN,2023-06-06 09:00:00.000000,4.579552,8.0,9.186843,8.0,0.01339346,8.0,-0.7432526,8.0,0.07151397,1.0,-0.08090403,0.2428882,0.001415608,6357.691,414.6979,6.214184,99.92377,13.39869,0.6496348,39.98703,0.07787038,3.819382,1.21221,3.08915,6.094342,308.8925,3.021805,0.0,-78.0917,-3.094308,3.096215,313.4568,385.358,249.1701,,,,
FLUX_BKLN,2023-06-06 09:30:00.000000,4.03607,5.0,11.34046,5.0,0.0165289,5.0,30.74338,5.0,0.1035921,4.0,2.710946,0.2921729,-0.1302626,-69.09118,416.0742,6.178718,99.93536,13.12682,0.7151914,40.47708,0.001241936,3.890766,1.213519,1.942669,5.236974,303.396,1.817318,0.0,-75.97398,-2.048614,3.630269,311.5544,381.8495,249.2361,,,,
FLUX_BKLN,2023-06-06 10:00:00.000000,3.585808,8.0,11.68725,8.0,0.01703321,8.0,-4.109571,8.0,0.09590956,3.0,-0.3516286,0.2810958,0.01589991,566.041,414.5242,5.934744,99.92622,13.05635,1.127843,39.06987,-0.5518329,3.818757,1.213817,2.660876,6.566337,323.0436,2.544937,0.0,-66.25966,9.965212,6.291246,310.9167,380.8504,249.2214,,,,
FLUX_BKLN,2023-06-06 10:30:00.000000,4.586756,3.0,6.926584,3.0,0.01009545,3.0,25.54885,3.0,0.1020144,1.0,3.688521,0.2899646,-0.1101521,-81.70523,416.7463,5.994897,99.9054,13.11006,0.5303035,39.31006,-0.4168582,3.666728,1.213309,2.398046,5.241462,316.1386,2.319882,0.0,-44.73449,38.38295,10.67823,311.894,384.3332,249.1292,,,,
FLUX_BKLN,2023-06-06 11:00:00.000000,4.845938,5.0,12.99763,5.0,0.01894166,5.0,19.5481,5.0,0.0853816,2.0,1.503974,0.2652413,-0.1126628,-79.88443,420.4979,6.101865,99.89053,12.98325,0.5894679,40.33281,-0.1764624,3.782486,1.213618,2.909925,5.651722,302.1031,2.829986,0.0,-13.68412,79.44191,17.36087,314.2853,390.0505,249.1283,,,,
FLUX_BKLN,2023-06-06 11:30:00.000000,12.59253,3.0,19.26899,3.0,0.02808667,3.0,37.49955,3.0,0.105296,1.0,1.946109,0.294686,-0.1562529,-57.59894,424.0893,6.229877,99.87928,13.1937,0.6028652,40.60627,0.1048662,3.779934,1.212531,2.622116,5.665217,304.7597,2.541391,0.0,22.48526,130.3851,26.29255,316.7712,398.3786,249.0753,,,,
FLUX_BKLN,2023-06-06 12:00:00.000000,5.544132,3.0,24.835,4.0,0.03621036,4.0,36.81903,3.0,0.1094202,1.0,1.482546,0.3005726,-0.1459289,-61.67388,429.4893,6.332972,99.87623,13.49996,0.7906415,40.46204,0.3256454,4.034694,1.211152,2.945068,6.131215,275.614,2.814822,0.0,98.91583,229.9191,42.49914,325.1216,413.6258,248.896,,,,
FLUX_BKLN,2023-06-06 12:30:00.000000,10.72866,2.0,19.16555,2.0,0.02794833,2.0,46.04885,1.0,0.1257449,2.0,2.402689,0.3223112,-0.1458479,-61.70812,426.9789,6.182554,99.86635,13.65868,0.985593,39.09013,-0.0004138768,3.766796,1.21043,2.958831,5.916766,287.0007,2.8539,0.0,111.4533,234.5209,40.2598,341.223,424.0308,248.9055,,,,
FLUX_BKLN,2023-06-06 13:00:00.000000,6.748452,1.0,17.20555,1.0,0.02509885,1.0,40.06774,1.0,0.2062999,1.0,2.328768,0.4131448,-0.06030999,-149.229,428.0612,6.399827,99.85194,14.02035,1.321496,39.50937,0.4708948,3.901835,1.208633,4.006771,7.655634,275.5264,3.862477,0.0,92.25883,191.1937,31.27176,363.7672,431.4303,248.9377,,,,
FLUX_BKLN,2023-06-06 13:30:00.000000,10.4659,8.0,39.5718,8.0,0.05768522,8.0,-8.232861,8.0,0.139064,3.0,-0.2080487,0.3388321,0.0156389,575.4879,428.5394,6.891526,99.83218,13.28381,1.363988,44.74905,1.46268,4.040819,1.211283,3.968003,7.938299,289.5292,3.839244,0.0,2.206552,46.97765,10.08197,376.7803,411.4695,338.3553,,,,
FLUX_BKLN,2023-06-06 14:00:00.000000,13.25121,5.0,60.77509,5.0,0.08852936,5.0,37.7434,5.0,0.0631879,1.0,0.621034,0.2281946,-0.3601574,-24.98907,433.1153,8.318034,99.79833,12.52129,0.8947436,56.49696,4.097804,4.861382,1.213454,2.402214,6.070592,308.6763,2.252913,0.0,152.0788,230.6655,33.84111,360.8991,405.6447,449.6978,,,,
FLUX_BKLN,2023-06-06 14:30:00.000000,8.014617,5.0,45.37581,5.0,0.06618182,5.0,54.10454,5.0,0.1366058,1.0,1.192365,0.3363076,-0.154628,-58.20419,421.6824,7.972688,99.78268,13.8502,1.249608,49.67827,3.501908,5.150475,1.207802,3.17824,7.357449,307.9606,3.033567,0.0,444.8784,629.0412,82.17207,331.5143,433.5052,264.0644,,,,
FLUX_BKLN,2023-06-06 15:00:00.000000,10.88801,3.0,45.94845,3.0,0.06706727,3.0,88.78137,3.0,0.1884291,1.0,1.932195,0.3955733,-0.1531622,-58.76123,413.192,7.675758,99.74387,14.63187,1.778586,45.43988,2.973188,4.713253,1.204187,3.907287,8.038423,312.2013,3.701982,0.0,518.6657,768.027,111.1077,332.7718,471.0254,249.3113,,,,
FLUX_BKLN,2023-06-06 15:30:00.000000,9.911361,3.0,33.82288,3.0,0.0494114,3.0,101.54,3.0,0.1816722,1.0,3.002109,0.389093,-0.1821584,-49.40756,411.8443,7.856342,99.71616,15.53649,1.793827,43.86823,3.29603,4.810975,1.200001,3.595967,8.04612,307.3676,3.360348,0.0,511.002,810.7448,124.945,335.7614,510.5592,249.1017,,,,
FLUX_BKLN,2023-06-06 16:00:00.000000,8.11733,3.0,35.55976,3.0,0.05200689,3.0,139.8776,3.0,0.1503333,4.0,3.933592,0.3547169,-0.3297721,-27.29157,414.8236,7.911919,99.68547,16.70058,1.711533,41.00573,3.390867,4.809042,1.194789,3.275124,8.14246,299.52,3.049435,0.0,515.6807,849.1823,130.2617,339.9957,543.2355,248.8897,,,,
FLUX_BKLN,2023-06-06 16:30:00.000000,6.483325,3.0,63.32875,4.0,0.09273387,4.0,220.3318,4.0,0.29445,4.0,3.479175,0.4976635,-0.1885619,-47.72969,410.1982,8.151737,99.64034,17.98286,2.573996,38.93787,3.803097,4.911459,1.188886,3.112549,6.877138,279.4504,2.590994,0.0,510.9362,862.3955,130.6948,346.869,567.6334,248.7324,,,,
FLUX_BKLN,2023-06-06 17:00:00.000000,13.83611,5.0,63.3161,5.0,0.09278917,5.0,165.7805,5.0,0.01683609,8.0,2.618299,0.1191953,-10.38834,-0.8663563,412.4215,8.382381,99.60655,18.80975,2.120195,37.99868,4.191926,5.397835,1.185013,2.513764,6.811722,243.2382,1.867905,0.0,497.3826,864.7546,131.4158,353.0507,589.0071,248.4659,,,,
FLUX_BKLN,2023-06-06 17:30:00.000000,2.138858,7.0,19.22419,3.0,0.02819389,3.0,121.411,3.0,0.3364158,3.0,6.315534,0.5336172,-0.08370472,-107.5208,410.1627,8.202591,99.5645,19.58438,4.454535,35.42181,3.874658,5.251806,1.181454,4.181693,11.44814,298.3716,3.729711,0.0,523.893,889.0995,133.4762,359.2311,590.9614,248.4115,,,,
FLUX_BKLN,2023-06-06 18:00:00.000000,5.73138,3.0,17.83048,6.0,0.02615758,6.0,75.12379,3.0,0.08833294,4.0,4.213223,0.2736473,-0.3861753,-23.30548,410.4776,7.837007,99.49951,19.88904,2.53606,33.18341,3.227677,5.020391,1.179615,4.895358,10.32144,297.9031,4.635499,0.0,366.8563,661.6393,99.78086,367.2916,562.2936,248.2616,,,,
